Kod;Nazwa;Nazwa;Nazwa;CenaEw;CenaDet;Stawka;Stan
13346;LISNER FILETY ŚLEDZIOWE W SOSIE GRZYBOWYM Z KURKAMI KG. 500;Garmażerka rybna na wagę;kg;28.9680;36,2145;5;0
13348;BOMAX PIERNIK SZT. 500;Wyroby cukiernicze;szt;17.9000;24,1395;5;0
13350;SWOJSKI STRAGAN KROKIETY Z KAPUSTĄ I PIECZARKAMI KG. 500;Garmażerka;kg;21.5907;29,3895;5;0
13351;NOWAK SZYNKA CZELADNIKA KG. 500;Szynki, blokowe, wędzonki Luz;kg;13.5882;18,8895;5;0
13352;BELL SZYNKA SPOD LADY KG. 500;Szynki, blokowe, wędzonki Luz;kg;27.9901;37,7895;5;0
13353;SOKOŁÓW KIEŁBASA WĘDZONA NATURRINO KG. 500;Kiełbasa Luz;kg;16.9922;26,2395;5;0
13354;GZELLA BOCZEK BOROWIACKI KG. 500;Szynki, blokowe, wędzonki Luz;kg;19.0000;26,2395;5;0
13355;BALCERZAK KIEŁBASA POLSKA SUROWA DOJRZEWAJĄCA Z PIEPRZEM KG. 500;Kiełbasa Luz;kg;51.9519;31,4895;5;0
13356;TARCZYŃSKI SALCESON WIEJSKI KG. 500;Pasztety, metki Luz;kg;16.4900;24,1395;5;0
13357;HAŃDEREK SCHAB OD DZIEDZICA KG. 500;Szynki, blokowe, wędzonki Luz;kg;24.2900;34,6395;5;0
13358;RÓŻYCCY SZYNKA PIECZONA KG. 500;Szynki, blokowe, wędzonki Luz;kg;34.0000;34,6395;5;0
13359;LEWANDOWSCY METKA TATARSKA KG. 500;Pasztety, metki Luz;kg;25.0000;35,6895;5;0
13360;LEWANDOWSCY METKA CEBULOWA KG. 500;Pasztety, metki Luz;kg;20.5000;28,3395;5;0
13361;PASZAK KIEŁBASA KLASZTORNA KG. 500;Kiełbasa Luz;kg;28.7863;34,6395;5;0
13362;PASZAK SZYNKA PIECZONA TRADYCYJNIE KG. 500;Szynki, blokowe, wędzonki Luz;kg;36.0000;50,3895;5;0
13365;GS WIJEWO PIERNIK KG. 500;Wyroby cukiernicze;kg;29.0000;38,8395;5;0
13368;ROMA DELICJE KORZENNE KG 500;Wyroby cukiernicze;kg;35.0000;43,0395;5;0
13369;MARK S KIEŁBASA GŁOGOWSKA KG. 500;Kiełbasa Luz;kg;19.6934;27,2895;5;0
13370;MARK S KIEŁBASA CZOSNKOWA KG. 500;Kiełbasa Luz;kg;11.6000;16,3695;5;0
13371;MARK S KIEŁBASA LWOWSKA KG. 500;Kiełbasa Luz;kg;17.7000;24,9795;5;0
13372;MARK S SZYNKOWA DZIADKOWA KG. 500;Szynki, blokowe, wędzonki Luz;kg;18.6000;26,2395;5;0
13373;MARK S SCHAB Z TRADYCYJNEJ WĘDZARNI KG. 500;Szynki, blokowe, wędzonki Luz;kg;23.5000;33,1695;5;0
13374;MARK S SALCESON WIANEK KG. 500;Szynki, blokowe, wędzonki Luz;kg;10.6000;15,0045;5;0
13375;MARK S PASZTETOWA ZE ŚWINIOBICIA KG. 500;Pasztety, metki Luz;kg;9.2000;13,0095;5;0
13376;MARK S BOCZEK ROLOWANY KG. 500;Szynki, blokowe, wędzonki Luz;kg;36.9900;30,4395;5;0
13377;MARK S BOCZEK PASKI KG. 500;Szynki, blokowe, wędzonki Luz;kg;16.4000;23,0895;5;0
13378;MARK S GOLONKA POLSKA KG. 500;Szynki, blokowe, wędzonki Luz;kg;14.5000;20,4645;5;0
13379;MARK S FRANKFUTERKI KG. 500;Kiełbasa Luz;kg;17.9900;25,1895;5;0
13380;MARK S KIEŁBASA ŚLĄSKA EXTRA KG. 500;Kiełbasa Luz;kg;12.0000;16,6845;5;0
13381;MARK S POLĘDWICZKA SUROWA WĘDZONA KG. 500;Szynki, blokowe, wędzonki Luz;kg;24.9900;35,2695;5;0
13382;MARK S SZYNKA DZIADKOWA KG. 500;Szynki, blokowe, wędzonki Luz;kg;18.5000;26,1345;5;0
13390;KROŚNICE BABKA Z METRA PIERNIKOWA KG 500;Wyroby cukiernicze;kg;30.8000;40,9395;5;0
13392;TOMICE CIASTKA FRANCUSKIE KG. 500;Wyroby cukiernicze;kg;17.1400;23,6145;5;0
13393;CHRUPEK KOSTKA ŚWIĄTECZNA W POLEWIE KG 500;Wyroby cukiernicze;kg;28.0000;34,6395;5;0
13394;PASZAK OGONÓWKA KG 500;Szynki, blokowe, wędzonki Luz;kg;21.2000;29,9145;5;0
13395;PASZAK OGONÓWKA SOPEL KG 500;Szynki, blokowe, wędzonki Luz;kg;23.0000;31,4895;5;0
13396;PASZAK BALERON KG. 500;Szynki, blokowe, wędzonki Luz;kg;15.5000;26,2395;5;0
13397;PASZAK SMAROWIDŁO KG 500;Pasztety, metki Luz;kg;7.9000;11,2245;5;0
13398;PASZAK SZYNKA WIĄZANA KG 500;Szynki, blokowe, wędzonki Luz;kg;24.1000;33,5895;5;0
13399;OLSZA BRAUNI  CIASTO NA WAGĘ KG. 500;Wyroby cukiernicze;kg;27.8992;37,7895;5;0
13400;OLSZA TIRAMISU DESER CIASTO KG. 500;Wyroby cukiernicze;kg;27.8987;37,7895;5;0
13402;OLSZA JAGODZIANKI MINI ZE ŚMIETANĄ KG 500;Wyroby cukiernicze;kg;27.9000;37,7895;5;0
13405;MANDARYNKI MINI KG. 500;Owoce;kg;2.5000;3,6645;5;0
13407;ROMA RURKI MIGDAŁOWE SZT. 500;Wyroby cukiernicze;szt;2.6700;3,7695;5;0
13408;PIEKUŚ MINI LA BELLA 100G. 500;Świeże;szt;4.2900;5,7645;5;0
13409;PARYŻ PIERNIKI DOMOWE 800G 500;Ciastka paczkowane;szt;15.5700;23,7195;5;0
13410;KUCZORA TIRAMISU KG. 500;Wyroby cukiernicze;kg;29.5208;41,9895;5;0
13411;MNIAAM MNIAAM KROKIETY Z KEBABEM  SZT. 500;Garmażerka;szt;2.8900;4,1475;5;0
13412;MNIAAM MNIAAM KROKIETY Z KAPUSTĄ PIECZARKAMI I SEREM SZT. 500;Garmażerka;szt;2.1600;3,0975;5;0
13413;MNIAAM MNIAAM DE VOLAILLE Z MASŁEM I PIETRUSZKĄ SZT. 500;Garmażerka;szt;4.9500;7,0875;5;0
13414;KILIAN KRAJANKA PIERNIKOWA KG. 500;Wyroby cukiernicze;kg;23.4900;36,7395;5;0
13418;NIEWIEŚCIN SZYNKA KRUCHA PREMIUM KG. 500;Szynki, blokowe, wędzonki Luz;kg;34.9700;47,2395;5;0
13419;NIEWIEŚCIN SZYNKA PIECZONA KG. 500;Szynki, blokowe, wędzonki Luz;kg;42.3000;60,8895;5;0
13420;NIEWIEŚCIN BOCZEK WĘDZONO- PARZONY PORCJE KG. 500;Szynki, blokowe, wędzonki Luz;kg;22.5000;32,5395;5;0
13421;OZIMEK PIECZEŃ RZYMSKA KG. 500;Pasztety, metki Luz;kg;30.9930;37,7895;5;0
13422;OZIMEK SZYNKA Z PIECA KG. 500;Szynki, blokowe, wędzonki Luz;kg;38.9877;52,4895;5;0
13424;SIELAWA WĘDZONA KG 500;Ryby wędzone na wagę;kg;18.0500;33,5895;5;0
13425;BĄKOWSKI CIASTO KOSTKA PIERNIKOWA KG. 500;Wyroby cukiernicze;kg;24.0000;33,5895;5;0
13426;KOZŁOWSKI SZYNKA Z WIELICHOWA KG. 500;Szynki, blokowe, wędzonki Luz;kg;16.8987;23,7195;5;0
13427;KOZŁOWSKI KIEŁBASKI Z SZYNKI KG. 500;Kiełbasa Luz;kg;24.4975;22,0395;5;0
13428;KOZŁOWSKI KIEŁBASA DELIKATESOWA Z PIERSI KURCZAKA KG. 500;Kiełbasa Luz;kg;12.9000;25,1895;5;0
13429;ROMA KREMÓWKI FIRMOWE SZT. 500;Wyroby cukiernicze;szt;2.3800;3,4545;5;0
13430;OZIMEK KARKÓWKA Z PIECA KG 500;Szynki, blokowe, wędzonki Luz;kg;39.9892;67,1895;5;0
13431;OZIMEK LIGAWKA Z SZYNKI KG. 500;Szynki, blokowe, wędzonki Luz;kg;35.2340;47,2395;5;0
13432;MASARNIA KRAJENKA KIEŁBASA POLSKA PIECZONA KG. 500;Kiełbasa Luz;kg;39.9000;49,3395;5;0
13433;MASARNIA KRAJENKA KASZANKA CIEPŁA KG. 500;Pasztety, metki Luz;kg;19.7800;26,2395;5;0
13434;MASARNIA KRAJENKA SZYNKA WIEJSKA-CIEPŁA KG. 500;Szynki, blokowe, wędzonki Luz;kg;41.8600;50,3895;5;0
13435;MARK S KIEŁBASA Z BUKOWEJ WĘDZARNI KG. 500;Kiełbasa Luz;kg;24.3000;38,8395;5;0
13436;MARK S GOLONKA WLICHNOWSKA PIECZONA KG. 500;Szynki, blokowe, wędzonki Luz;kg;28.9882;25,1895;5;0
13437;MARK S KASZANKA CZARNA KG. 500;Pasztety, metki Luz;kg;9.0000;12,5895;5;0
13438;MARK S KIEŁBASA BIAŁA SUROWA Z SZYNKI KG. 500;Kiełbasa Luz;kg;17.2000;23,7195;5;0
13439;FROSTA PORCJA KURCZAKOWA Z SOSEM SEROWYM KG. 500;Pozostałe;kg;19.9000;29,3895;5;0
13440;MARCISZYN GALARETKA DROBIOWA Z WARZYWAMI 100G. 500;Szynki, blokowe, wędzonki Paczkowane;szt;2.7900;3,9795;5;0
13441;SEKO PRZYSMAK MYŚLIWEGO Z GRZYBAMI KG 500;Garmażerka rybna na wagę;kg;19.6667;25,1895;5;0
13442;OLEK CIASTKO FRANCUSKIE SZT. 500;Wyroby cukiernicze;szt;3.5000;3,8745;5;0
13443;SER MONOURI KG. 500;Sery żółte na wage;szt;45.6500;62,9895;5;0
13444;MONURI SER TEMAR KG. 500;Sery żółte na wage;kg;45.6500;62,9895;5;0
13445;TOMICE KRAJANKA PIERNIKOWA KG. 500;Wyroby cukiernicze;kg;16.0500;26,2395;5;0
13446;TOMICE STRUCEL MAKOWY KG. 500;Wyroby cukiernicze;kg;29.0000;38,8395;5;0
13447;TOMICE PIERNICZKI KG. 500;Wyroby cukiernicze;kg;24.0000;32,5395;5;0
13450;RÓŻYCCY KIEŁBASA KLASZTORNA KG. 500;Kiełbasa Luz;kg;29.0000;33,5895;5;0
13451;SOKOŁÓW SALCESON Z INDYKIEM KG. 500;Pasztety, metki Luz;kg;17.6194;20,9895;5;0
13453;WĘDLINY OD ZAWSZE SZYNKA KONSERWOWA PRASOWANA KG. 500;Szynki, blokowe, wędzonki Luz;kg;11.3881;15,7395;5;0
13454;WĘDLINY OD ZAWSZE SZYNKA SZLACHECKA KG. 500;Szynki, blokowe, wędzonki Luz;kg;19.9920;28,3395;5;0
13458;LEWANDOWSCY KARKÓWKA BORYNA KG. 500;Szynki, blokowe, wędzonki Luz;kg;20.3000;31,4895;5;0
13459;FAŁKOWO PIERNIKI KG 500;Wyroby cukiernicze;kg;20.0000;29,3895;5;0
13469;FAŁKOWO JABŁECZNIK KG 500;Wyroby cukiernicze;kg;26.6000;38,8395;5;0
13470;FAŁKOWO SERNIK KRÓLEWSKI KG. 500;Wyroby cukiernicze;kg;26.6000;38,8395;5;0
13471;FAŁKOWO PIERNIK Z PRALINĄ KG 500;Wyroby cukiernicze;kg;27.5500;39,8895;5;0
13472;FAŁKOWO TIRAMISU KG. 500;Wyroby cukiernicze;kg;26.6000;38,8395;5;0
13473;JAGÓDKA KRAJANKA PIERNIKOWA 500G. 500;Pierniki;szt;14.9900;20,9895;5;0
13474;KILIAN TRÓJKĄTY PIERNIKOWE KG. 500;Wyroby cukiernicze;kg;27.0700;41,9895;5;0
13475;KILIAN CIASTECZKA KORZENNE 200G. 500;Wyroby cukiernicze;szt;4.1000;6,2895;5;0
13476;GS NOWE DROŻDŻÓWKA Z RODZYNKAMI SZT. 500;Wyroby cukiernicze;szt;8.9900;12,5895;5;0
13477;ORZECHY NERKOWCA KG. 500;Warzywa;kg;38.1000;58,7895;5;0
13481;SPOŁEM CIASTKA PIERNIKOWE KG 500;Wyroby cukiernicze;kg;25.5000;28,3395;5;0
13482;ROMA KARTOFELKI KG. 500;Wyroby cukiernicze;kg;35.0000;43,0395;5;0
13483;STRZAŁKOWO TWARÓG PÓŁTŁUSTY MIELONY WOREK FOLIOWY KG. 500;Sery białe i twarogowe paczkowane;kg;12.4000;16,2645;5;0
13484;TOMEX PIERNIKI ALA KATARZYNKI KG. 500;Wyroby cukiernicze;kg;23.9000;34,6395;5;0
13485;JAGÓDKA MAKÓWKA KG. 500;Wyroby cukiernicze;kg;37.7209;43,6695;5;0
13486;SWEETPOL TORCIK PIERNIKOWY LUZ 500;Pierniki;kg;1.0000;30,4395;5;0
13493;KROŚNICE PIERNIKI KG 500;Pierniki;kg;22.1333;31,4895;5;0
13494;DORSZ POLĘDWICA ŚWIEŻA KG. 500;Ryby mrożone 1;kg;52.0000;78,7395;5;0
13495;ROMA CHOINKI LEŻĄCE SZT. 500;Wyroby cukiernicze;szt;7.6100;11,5395;5;0
13496;ROMA GWIAZDKI SZT. 500;Wyroby cukiernicze;szt;11.0000;13,6395;5;0
13497;ROMA BOMBY PIERNIKOWE KG. 500;Wyroby cukiernicze;kg;32.0000;43,0395;5;0
13498;ROMA MARKIZY KG. 500;Wyroby cukiernicze;kg;24.7600;34,6395;5;0
13500;MICHOWIANKA SER GOUDA KG. 500;Sery żółte na wage;kg;18.9906;30,4395;5;0
13501;MICHOWIANKA SER ZE STOŁU KG 500;Sery żółte na wage;kg;22.5900;31,4895;5;0
13502;ZĘBACZ STEK KG. 500;Garmażerka rybna na wagę;kg;8.5000;12,5895;5;0
13505;KILIAN KOSTKA MIODOWA Z CYNAMONEM KG. 500;Wyroby cukiernicze;kg;24.7000;38,3145;5;0
13508;ROLADKA Z KURCZAKA Z ŻURAWINĄ I CHRZANEM KG. 500;Dania gotowe na wagę;kg;11.9900;19,9395;5;0
13509;ROSETTE USZKA Z KAPUSTĄ I PIECZARKAMI KG. 500;Dania gotowe na wagę;kg;34.0000;45,1395;5;0
13510;PERŁA  ŚLEDZIE Z POREM KG. 500;Garmażerka rybna na wagę;kg;27.1667;29,9145;5;0
13511;PIEKUŚ CIASTKA MAŚLANE KG. 500;Wyroby cukiernicze;kg;20.7900;28,3395;5;0
13512;ITA PIERNIK KG. 500;Wyroby cukiernicze;kg;16.5001;23,0895;5;0
13513;ITA MAKOWIEC RULON KG. 500;Wyroby cukiernicze;kg;26.0000;35,6895;5;0
13516;ŁOBZA MAKOWIEC BIAŁY MAK KG. 500;Wyroby cukiernicze;kg;49.9000;61,9395;5;0
13517;ANNA JABŁECZNIK SZT. 500;Wyroby cukiernicze;szt;14.0000;14,1645;5;0
13518;KOZŁOWSKI PARÓWKI Z SZYNKI KG. 500;Kiełbasa Luz;kg;20.9000;25,8195;5;0
13519;ITA SERNIK Z RODZYNKĄ KG. 500;Wyroby cukiernicze;kg;25.0000;29,3895;5;0
13520;FAŁKOWO MAKOWIEC KG. 500;Wyroby cukiernicze;kg;26.6000;39,8895;5;0
13521;KOZŁOWSKI SZYNKA GOTOWANA SIATKA KG. 500;Szynki, blokowe, wędzonki Luz;kg;25.7898;33,5895;5;0
13524;BOMAX SERNIK SZT. 500;Wyroby cukiernicze;szt;20.9000;28,3395;5;0
13525;CHRUPEK MAKOWIEC 500G. 500;Wyroby cukiernicze;szt;12.3800;17,8395;5;0
13526;KILIAN PIERNIK DEKORACYJNY SZT. 500;Wyroby cukiernicze;szt;18.0200;27,8145;5;0
13527;KROŚNICE STRUCLA MAKOWA 400G 500;Wyroby cukiernicze;szt;9.6400;14,6895;5;0
13528;FISZER OZORKI W GALARECIE SZT. 500;Garmażerka;szt;6.0000;8,7045;5;0
13529;FAŁKOWO KOSTKA GRUSZKOWA KG. 500;Wyroby cukiernicze;kg;27.5500;39,8895;5;0
13530;FAŁKOWO CIASTO JABŁECZNIK KG. 500;Wyroby cukiernicze;kg;26.6000;38,8395;5;0
13531;FAŁKOWO CIASTO HISZPANKA KG. 500;Wyroby cukiernicze;kg;27.5500;39,8895;5;0
13532;FAŁKOWO CIASTO BROWNIE Z ŻURAWINĄ KG. 500;Wyroby cukiernicze;kg;27.5500;39,8895;5;0
13533;FAŁKOWO CIASTO W-Z KG. 500;Wyroby cukiernicze;kg;27.5500;39,8895;5;0
13534;FAŁKOWO CIATO MAKOWE Z WIŚNIĄ KG. 500;Wyroby cukiernicze;kg;27.5500;39,8895;5;0
13535;FAŁKOWO KOSTKA PIERNIKOWA KG. 500;Wyroby cukiernicze;kg;23.7500;34,6395;5;0
13536;FAŁKOWO CIASTO PIERNIKOWE KORZENNE KG. 500;Wyroby cukiernicze;kg;23.7500;34,6395;5;0
13537;FAŁKOWO KOSTKA ZEBRA KG. 500;Wyroby cukiernicze;kg;27.5500;39,8895;5;0
13538;OLSZA ZESTAW BOŻONARODZENIOWY SZT. 500;Wyroby cukiernicze;szt;6.6700;9,4395;5;0
13539;SWEETPOL FRANCUSKI 300g 500;Ciastka Luz;op;3.0000;5,2395;5;0
13540;PAPRYKA NADZIEWANA SEREM KG. 500;Dania gotowe na wagę;kg;22.6100;35,6895;5;0
13541;MANDARYNKI OP. 500;Warzywa;szt;6.0870;10,4895;5;0
13543;ITA PTASIE Z GALARETKĄ KG. 500;Wyroby cukiernicze;kg;25.0000;33,5895;5;0
13544;PIEKUŚ BABECZKA SYLWESTROWA SZT. 500;Wyroby cukiernicze;szt;4.7900;5,8695;5;0
13545;PIEKUŚ TORT SYLWESTROWY KINDER 700G. 500;Wyroby cukiernicze;szt;32.2400;40,9395;5;0
13546;PIEKUŚ TORT SYLWESTROWY CESARSKI 750G. 500;Wyroby cukiernicze;szt;30.0000;39,375;5;0
13547;KILIAN TORT SYLWESTROWY SZT. 500;Wyroby cukiernicze;szt;43.7800;68,2395;5;0
13548;ROMA CHRUŚCIKI KG 500;Wyroby cukiernicze;kg;46.0000;58,7895;5;0
13549;FAŁKOWO ROLADA MAKOW KG. 500;Wyroby cukiernicze;kg;29.0000;41,9895;5;0
13550;FAŁKOWO ROLADA CZEKOLADOWA KG. 500;Wyroby cukiernicze;kg;29.0000;41,9895;5;0
13551;FAŁKOWO KOSTKA ALPEJSKA KG. 500;Wyroby cukiernicze;kg;32.0000;46,1895;5;0
13552;FAŁKOWO MALINOWA CHMURKA KG 500;Wyroby cukiernicze;kg;29.0000;41,9895;5;0
13555;OZIMEK KIEŁBASA BOSTOŃSKA KG. 500;Kiełbasa Luz;kg;25.9943;30,9645;5;0
13556;TOMICE MUSZLE KARBOWANE KG. 500;Wyroby cukiernicze;kg;17.1400;24,1395;5;0
13557;ZENARD ROGALIKI KG. 500;Wyroby cukiernicze;kg;29.8800;33,5895;5;0
13558;ZENARD OBWARZANKA SZT. 500;Wyroby cukiernicze;szt;2.4800;3,1395;5;0
13559;ZENARD EKLER SZT. 500;Wyroby cukiernicze;szt;3.0600;3,9795;5;0
13560;ZENARD CIASTKO P/F SZT. 500;Wyroby cukiernicze;szt;2.5500;3,3495;5;0
13561;ROGALIK CHLEB TOSTOWY SZT. 500;Świeże;szt;3.5000;4,9245;5;0
13562;KACPEREK DROŻDŻÓWKA SZT. 500;Wyroby cukiernicze;szt;3.3000;3,4125;5;0
13563;KACPEREK PĄCZKI Z MARMOLADĄ SZT . 500;Wyroby cukiernicze;szt;3.3000;4,1895;5;0
13564;KACPEREK PĄCZKI Z SEREM SZT. 500;Wyroby cukiernicze;szt;3.5000;4,3995;5;0
13565;KACPEREK PĄCZKI Z ADWOKATEM SZT. 500;Wyroby cukiernicze;szt;3.5000;3,7275;5;0
13566;KACPEREK MIODOWIEC KG 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13567;KACPEREK ROLADA Z BITĄ ŚMIETANĄ KG 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13568;KACPEREK WIŚNIOWA ROZKOSZ KG. 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13569;SZYPIÓRKOWSKI CHLEB KROJONY SZT. 500;Świeże;szt;5.4000;7,455;5;0
13570;SZYPIÓRKOWSKI CHLEB RAZOWY SZT. 500;Świeże;szt;6.5000;9,345;5;0
13571;SZYPIÓRKOWSKI CHLEB IG SZT. 500;Świeże;szt;6.6000;9,0825;5;0
13572;SZYPIÓRKOWSKI CHLEB PASTERSKI SZT. 500;Świeże;szt;5.5000;7,56;5;0
13573;SZYPIÓRKOWSKI CHLEB ZŁOTY ORKISZ SZT. 500;Świeże;szt;6.0000;8,2845;5;0
13574;SZYPIÓRKOWSKI CHLEB ŻYTNI SZT. 500;Świeże;szt;6.5000;8,9145;5;0
13575;SZYPIÓRKOWSKI BUŁKA ROZMAITOŚCI SZT. 500;Świeże;szt;2.0000;2,835;5;0
13576;SZYPIÓRKOWSKI BUŁKA MAŁA SZT. 500;Świeże;szt;1.0000;1,4175;5;0
13577;SZYPIÓRKOWSKI BUŁKA CZWÓRKA SZT. 500;Świeże;szt;3.2000;4,2945;5;0
13578;SZYPIÓRKOWSKI ROGAL/PALUCH/BUŁKA MAŚL. SZT. 500;Świeże;szt;2.2000;3,0345;5;0
13580;MLEKPOL SER MORSKI KG. 500;Sery żółte na wage;kg;22.7803;34,6395;5;0
13583;KACPEREK DROŻDŻÓWKA Z JAGODAMI SZT 500;Wyroby cukiernicze;szt;4.2000;3,9375;5;0
13584;KACPEREK GNIAZDKA SZT. 500;Wyroby cukiernicze;szt;3.5000;3,6645;5;0
13585;KACPEREK ROŻKI FRANCUSKIE Z SEREM SZT 500;Wyroby cukiernicze;szt;3.5000;4,3995;5;0
13586;KACPEREK PRECELKI SZT. 500;Wyroby cukiernicze;szt;3.3000;4,1895;5;0
13587;KACPEREK STRUCLA SZT. 500;Wyroby cukiernicze;szt;4.8000;5,2395;5;0
13588;KACPEREK CHAŁKA MAŚLANA SZT. 500;Wyroby cukiernicze;szt;4.8000;5,2395;5;0
13589;KACPEREK ROGALIKI KRUCHE KG. 500;Wyroby cukiernicze;kg;29.0000;36,7395;5;0
13590;KACPEREK CIASTECZKA Z WIŚNIAMI KG. 500;Wyroby cukiernicze;kg;25.5000;36,7395;5;0
13591;KACPEREK KULKI SEROWE KG. 500;Wyroby cukiernicze;kg;24.5000;36,7395;5;0
13592;KACPEREK KARBOWANE KG. 500;Wyroby cukiernicze;kg;20.5000;29,3895;5;0
13593;KACPEREK MAGDA KG. 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13594;KACPEREK PYCHOTKA KG. 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13595;KACPEREK RAJSKIE JABŁKO KG 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13596;KACPEREK ŁABĘDZI PUCH KG. 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13597;KACPEREK ŚNIEŻYNKA KG. 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13598;KACPEREK SERNIK WIEDEŃSKI KG 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13599;KACPEREK SERNIK WIŚNIA KG 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13600;KACPEREK SERNIK Z BRZOSKWINIAMI KG 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13601;KACPEREK SEROMAK KG. 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13602;KACPEREK SERNIK NUTELLA KG. 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13603;KACPEREK SERNIK Z LUKREM KG 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13604;KACPEREK SERNIK Z WANILIĄ KG. 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13605;KACPEREK KRUCHE Z CUKREM KG. 500;Wyroby cukiernicze;kg;26.0000;29,3895;5;0
13606;KACPEREK EKLERKI KG. 500;Wyroby cukiernicze;kg;25.9000;35,6895;5;0
13607;DROBIMEX BATON SZYNKOWY Z KURCZĄT KG. 500;Szynki, blokowe, wędzonki Luz;kg;12.0000;26,7645;5;0
13610;KACPEREK RURKA Z BITĄ ŚMIETANĄ SZT. 500;Wyroby cukiernicze;szt;4.1000;5,2395;5;0
13611;KACPEREK ROGALIKI PÓŁFRANCUSKIE KG. 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13612;KACPEREK CIASTKA Z RODZYNKAMI KG. 500;Wyroby cukiernicze;kg;30.0000;36,7395;5;0
13613;KACPEREK EKLER SZT. 500;Wyroby cukiernicze;szt;4.4000;5,5125;5;0
13616;OLEWNIK SCHAB WIŚNIOWY KG. 500;Szynki, blokowe, wędzonki Luz;kg;16.0008;36,7395;5;0
13617;MONIKA CHAŁKA SZT. 500;Świeże;szt;3.3500;4,5045;5;0
13618;OZIMEK KIEŁBASA RAWSKA KG. 500;Kiełbasa Luz;kg;24.9907;20,9895;5;0
13620;TOMICE FAWORKI KG. 500;Wyroby cukiernicze;kg;19.0600;26,2395;5;0
13621;PROSIACZEK BOCZEK SZEFA  KG. 500;Szynki, blokowe, wędzonki Luz;kg;34.9918;45,1395;5;0
13622;KACPEREK PLACEK DROŻDŻOWY FOREMKA SZT. 500;Wyroby cukiernicze;szt;6.8000;9,4395;5;0
13623;KACPEREK ADWOKATKI KG. 500;Wyroby cukiernicze;kg;25.9000;36,7395;5;0
13624;KACPEREK CYNAMONKI KG. 500;Wyroby cukiernicze;kg;23.5000;36,7395;5;0
13625;KACPEREK BABKA PIASKOWA KG. 500;Wyroby cukiernicze;kg;25.0000;32,5395;5;0
13626;KACPEREK BABKA KAKAOWA KG. 500;Wyroby cukiernicze;kg;26.5100;34,6395;5;0
13627;KACPEREK BABKA TWAROGOWA KG. 500;Wyroby cukiernicze;kg;21.5000;30,4395;5;0
13628;KACPEREK CYTRYNOWA KG. 500;Wyroby cukiernicze;kg;21.5000;30,4395;5;0
13629;KACPEREK BABKA POMARAŃCZOWA KG. 500;Wyroby cukiernicze;kg;26.5000;34,6395;5;0
13630;KACPEREK KRÓWKA KG. 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13632;KACPEREK GNIAZDKA KG. 500;Wyroby cukiernicze;kg;25.5000;36,7395;5;0
13633;ARTURO BOCZEK PARZONY KG. 500;Szynki, blokowe, wędzonki Luz;kg;19.9887;36,7395;5;0
13634;ARTURO BOCZEK WĘDZONY KG. 500;Szynki, blokowe, wędzonki Luz;kg;19.9917;36,7395;5;0
13635;KACPEREK CIASTKA KUDŁACZE KG. 500;Wyroby cukiernicze;kg;25.5000;36,7395;5;0
13636;KACPEREK PĄCZKI Z TOFFI SZT. 500;Wyroby cukiernicze;szt;3.5000;4,3995;5;0
13637;KACPEREK PĄCZKI Z BUDYNIEM SZT. 500;Wyroby cukiernicze;szt;2.6500;3,7275;5;0
13638;KACPEREK PĄCZKI Z MAKIEM SZT. 500;Wyroby cukiernicze;szt;3.5000;3,7275;5;0
13639;KACPEREK CHAŁKA Z RODZYNKAMI SZT. 500;Wyroby cukiernicze;szt;4.8000;5,2395;5;0
13640;KACPEREK ORZECHOWIEC KG. 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13641;KACPEREK SNIKERS KG. 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13642;KACPEREK TĘCZA KG. 500;Wyroby cukiernicze;kg;25.9000;37,7895;5;0
13643;KACPEREK BABKA CYTRYNOWA KG. 500;Wyroby cukiernicze;kg;26.5000;34,6395;5;0
13644;KACPEREK SERNIK TOFFI KG. 500;Wyroby cukiernicze;kg;26.9000;37,7895;5;0
13646;SZYPIÓRKOWSKI CHLEB RAZOWY Z DYNIĄ SZT. 500;Świeże;szt;4.5700;9,345;5;0
13647;SZYPIÓRKOWSKI CHLEB RUSTAL SZT. 500;Świeże;szt;5.4000;6,4575;5;0
